time;x1;x2
7.567567567567567544e+00;-4.008879743032937704e+00;5.845972153708137498e+00
7.587587587587587556e+00;-3.964964296806307686e+00;5.676771055907673613e+00
7.607607607607607569e+00;-3.915673330629490856e+00;5.501510965089864591e+00
7.627627627627627582e+00;-3.861093615132153989e+00;5.320325873057899280e+00
7.647647647647647595e+00;-3.801301078600632266e+00;5.133339102035925805e+00
7.667667667667667608e+00;-3.736419852689595533e+00;4.940727324658668707e+00
7.687687687687687621e+00;-3.666578935143500306e+00;4.742672021620704115e+00
7.707707707707707634e+00;-3.591912171078754046e+00;4.539359460924926815e+00
7.727727727727727647e+00;-3.512558252983715157e+00;4.330980697882544916e+00
7.747747747747747660e+00;-3.428660720718690325e+00;4.117731575113084297e+00
7.767767767767767673e+00;-3.340367961515937623e+00;3.899812722544385490e+00
7.787787787787787686e+00;-3.247833209979663849e+00;3.677429557412605021e+00
7.807807807807807698e+00;-3.151214548086026745e+00;3.450792284262214071e+00
7.827827827827827711e+00;-3.050674905183134111e+00;3.220115894946002921e+00
7.847847847847847724e+00;-2.946382057991042913e+00;2.985620168625074733e+00
7.867867867867867737e+00;-2.838508630601760174e+00;2.747529671768849102e+00
7.887887887887887750e+00;-2.727232094479243862e+00;2.506073758155063391e+00
7.907907907907907763e+00;-2.612734768459400669e+00;2.261486568869767400e+00
7.927927927927927776e+00;-2.495203818750088676e+00;2.014007032307327805e+00
7.947947947947947789e+00;-2.374831258931114686e+00;1.763878864170429051e+00
7.967967967967967802e+00;-2.251813949954235561e+00;1.511350567470069350e+00
7.987987987987987815e+00;-2.126353600143159550e+00;1.256675432525565128e+00
8.008008008008008716e+00;-1.998656765193536966e+00;1.000111536964534587e+00
8.028028028028028729e+00;-1.868934848172987273e+00;7.419217457229452251e-01
8.048048048048048742e+00;-1.737404099521061340e+00;4.823737110450503351e-01
8.068068068068068754e+00;-1.604285617049267199e+00;2.217398724834280799e-01
8.088088088088088767e+00;-1.469805345941060271e+00;-3.970254310103005224e-02
8.108108108108108780e+00;-1.334194078751850032e+00;-3.016715215391121419e-01
8.128128128128128793e+00;-1.197687455408991131e+00;-5.638802613532929442e-01
8.148148148148148806e+00;-1.060525963211792266e+00;-8.260371737577321127e-01
8.168168168168168819e+00;-9.228771367006735060e-01;-1.087927427541363512e+00
8.188188188188188832e+00;-7.848687485336787173e-01;-1.349377218189637961e+00
8.208208208208208845e+00;-6.467353093970101829e-01;-1.610100647771762095e+00
8.228228228228228858e+00;-5.087085918058613654e-01;-1.869815141616156362e+00
8.248248248248248871e+00;-3.710166350048675898e-01;-2.128242494190148548e+00
8.268268268268268884e+00;-2.338837449681053782e-01;-2.385108869099974882e+00
8.288288288288288896e+00;-9.753049439909200480e-02;-2.640144799090779593e+00
8.308308308308308909e+00;3.782627726921261591e-02;-2.893085186046612023e+00
8.328328328328328922e+00;1.719734638744079280e-01;-3.143669300990432180e+00
8.348348348348348935e+00;3.047016925246519570e-01;-3.391640784084106297e+00
8.368368368368368948e+00;4.358053235986607543e-01;-3.636747644628406828e+00
8.388388388388388961e+00;5.650824507457088419e-01;-3.878742261063016006e+00
8.408408408408408974e+00;6.923349008856305442e-01;-4.117381380966520510e+00
8.428428428428428987e+00;8.173682342088173236e-01;-4.352426121056421238e+00
8.448448448448449000e+00;9.399917441762200010e-01;-4.583641967189119981e+00
8.468468468468469013e+00;1.060018457519347646e+00;-4.810798774359927421e+00
8.488488488488489025e+00;1.177265134240268019e+00;-5.033670766703063570e+00
8.508508508508509038e+00;1.291552267611607796e+00;-5.252036537491656887e+00
8.528528528528529051e+00;1.402704084176550126e+00;-5.465679049137739831e+00
8.548548548548549064e+00;1.510548543748840178e+00;-5.674385633192254197e+00
8.568568568568569077e+00;1.614917339412779818e+00;-5.877947990345050222e+00
8.588588588588589090e+00;1.715645897523228935e+00;-6.076162190424887477e+00
8.608608608608609103e+00;1.812573377705606781e+00;-6.268828672399427759e+00
8.628628628628629116e+00;1.905542672855891073e+00;-6.455752244375243976e+00
8.648648648648649129e+00;1.994400409140617114e+00;-6.636742083597816588e+00
8.668668668668669142e+00;2.078996945996881340e+00;-6.811611736451532728e+00
8.688688688688689155e+00;2.159186376132335994e+00;-6.980179118459688858e+00
8.708708708708709167e+00;2.234826525525193119e+00;-7.142266514284486334e+00
8.728728728728729180e+00;2.305821105210258626e+00;-7.297744182911043431e+00
8.748748748748749193e+00;2.372104154693684297e+00;-7.446513733349751973e+00
8.768768768768769206e+00;2.433545825698756104e+00;-7.588410936232191872e+00
8.788788788788789219e+00;2.490024058493736092e+00;-7.723280317592947419e+00
8.808808808808809232e+00;2.541425724962469879e+00;-7.850976344697204290e+00
8.828828828828829245e+00;2.587646628604387100e+00;-7.971363426040742439e+00
8.848848848848849258e+00;2.628591504534503187e+00;-8.084315911349941430e+00
8.868868868868869271e+00;2.664174019483415812e+00;-8.189718091581779547e+00
8.888888888888889284e+00;2.694316771797309329e+00;-8.287464198923830239e+00
8.908908908908909297e+00;2.718951291437950779e+00;-8.377458406794264789e+00
8.928928928928929309e+00;2.738018039982692553e+00;-8.459614829841854089e+00
8.948948948948949322e+00;2.751466410624471060e+00;-8.533857523945966861e+00
8.968968968968969335e+00;2.759254728171806281e+00;-8.600120486216566107e+00
8.988988988988989348e+00;2.761350249048803551e+00;-8.658347654994216214e+00
9.009009009009009361e+00;2.757729161295153109e+00;-8.708492909850077623e+00
9.029029029029029374e+00;2.748376584566127878e+00;-8.750520071585906834e+00
9.049049049049049387e+00;2.733286570132586579e+00;-8.784402902234061727e+00
9.069069069069069400e+00;2.712462100880971061e+00;-8.810125105057494466e+00
9.089089089089089413e+00;2.685915091313309411e+00;-8.827680324549758595e+00
9.109109109109109426e+00;2.653666387547211514e+00;-8.837072146435000164e+00
9.129129129129129439e+00;2.615745767315873493e+00;-8.838314097667966607e+00
9.149149149149149451e+00;2.572191939968075935e+00;-8.831429646434004965e+00
9.169169169169169464e+00;2.523052546468182555e+00;-8.816452202149053008e+00
9.189189189189189477e+00;2.468384159396142419e+00;-8.793425115459651664e+00
9.209209209209209490e+00;2.408252282947488165e+00;-8.762401678242941472e+00
9.229229229229229503e+00;2.342731288917421217e+00;-8.723445059784241451e+00
9.249249249249249516e+00;2.271879548889879974e+00;-8.676603274519344211e+00
9.269269269269269529e+00;2.195754904701838761e+00;-8.621924020381266374e+00
9.289289289289289542e+00;2.114436359953550060e+00;-8.559477019442788048e+00
9.309309309309309555e+00;2.028009680914208523e+00;-8.489339858975636588e+00
9.329329329329329568e+00;1.936567396521951423e+00;-8.411597991450490142e+00
9.349349349349349581e+00;1.840208798383857536e+00;-8.326344734536970549e+00
9.369369369369369593e+00;1.739039940775947146e+00;-8.233681271103652222e+00
9.389389389389389606e+00;1.633173640643183155e+00;-8.133716649218053263e+00
9.409409409409409619e+00;1.522729477599470194e+00;-8.026567782146640795e+00
9.429429429429429632e+00;1.407833793927654398e+00;-7.912359448354834512e+00
9.449449449449449645e+00;1.288619694579524522e+00;-7.791224291506996025e+00
9.469469469469469658e+00;1.165227047175810160e+00;-7.663302820466438625e+00
9.489489489489489671e+00;1.037802482006185079e+00;-7.528743409295422850e+00
9.509509509509509684e+00;9.064993920292621077e-01;-7.387702297255155592e+00
9.529529529529529697e+00;7.714779328725980267e-01;-7.240343588805794539e+00
9.549549549549549710e+00;6.329050228326902339e-01;-7.086839253606444622e+00
9.569569569569569722e+00;4.909543428749798544e-01;-6.927369126515156239e+00
9.589589589589589735e+00;3.458063366338475220e-01;-6.762120907588932361e+00
9.609609609609609748e+00;1.976482104126180417e-01;-6.591290162083719650e+00
9.629629629629629761e+00;4.667393318355639309e-02;-6.415080320454416452e+00
9.649649649649649774e+00;-1.069157634121293832e-01;-6.233702678354864801e+00
9.669669669669669787e+00;-2.629133850642886294e-01;-6.047376396637858420e+00
9.689689689689689800e+00;-4.211046747938316237e-01;-5.856328501355139160e+00
9.709709709709709813e+00;-5.812686129527238066e-01;-5.660793883757394340e+00
9.729729729729729826e+00;-7.431774172239893339e-01;-5.461015300294262076e+00
9.749749749749749839e+00;-9.066190221599782495e-01;-5.257220363148634057e+00
9.769769769769769852e+00;-1.071464955285807541e+00;-5.049551814026358443e+00
9.789789789789789864e+00;-1.237497851996025577e+00;-4.838243969742444861e+00
9.809809809809809877e+00;-1.404487440380252750e+00;-4.623545267029430583e+00
9.829829829829829890e+00;-1.572204289739926208e+00;-4.405704209734433441e+00
9.849849849849849903e+00;-1.740419810588297089e+00;-4.184969368819155378e+00
9.869869869869869916e+00;-1.908906254650432510e+00;-3.961589382359879785e+00
9.889889889889889929e+00;-2.077436714863214462e+00;-3.735812955547474168e+00
9.909909909909909942e+00;-2.245785125375340474e+00;-3.507888860687387478e+00
9.929929929929929955e+00;-2.413726261547324281e+00;-3.278065937199650559e+00
9.949949949949949968e+00;-2.581035739951492936e+00;-3.046593091618880589e+00
9.969969969969969981e+00;-2.747490018371991027e+00;-2.813719297594273527e+00
9.989989989989989994e+00;-2.912866395804776687e+00;-2.579693595889608559e+00
1.001001001001001001e+01;-3.076943012457624249e+00;-2.344765094383250759e+00
1.003003003003003002e+01;-3.239498849750123810e+00;-2.109182968068145758e+00
1.005005005005005003e+01;-3.400313730313679894e+00;-1.873196459051818863e+00
1.007007007007007005e+01;-3.559168317991511454e+00;-1.637054876556383931e+00
1.009009009009009006e+01;-3.715844117838657201e+00;-1.401007596918532716e+00
1.011011011011011007e+01;-3.870123476121964945e+00;-1.165304063589543304e+00
1.013013013013013008e+01;-4.021789580320101365e+00;-9.301937871352725651e-01
1.015015015015015010e+01;-4.170626459123548457e+00;-6.959263452361650337e-01
1.017017017017017011e+01;-4.316418982434602647e+00;-4.627513826872426961e-01
1.019019019019019012e+01;-4.458952861367376563e+00;-2.309186113981134270e-01
1.021021021021021014e+01;-4.598014648247797709e+00;-6.778103929674372807e-04
1.023023023023023015e+01;-4.733391736613608458e+00;2.277211741894236141e-01
1.025025025025025016e+01;-4.864872361214366947e+00;4.540284290957021796e-01
1.027027027027027017e+01;-4.992245598011447072e+00;6.779939739579354807e-01
1.029029029029029019e+01;-5.115301364178036714e+00;8.993677612935986332e-01
1.031031031031031020e+01;-5.233836407791469192e+00;1.117905968026791541e+00
1.033033033033033021e+01;-5.347777412715731593e+00;1.333500429696817369e+00
1.035035035035035023e+01;-5.456975735515917414e+00;1.545963266359802635e+00
1.037037037037037024e+01;-5.561234958427968778e+00;1.755055611560891737e+00
1.039039039039039025e+01;-5.660367235555092691e+00;1.960546756856690775e+00
1.041041041041041026e+01;-5.754193292867762821e+00;2.162214151815265772e+00
1.043043043043043028e+01;-5.842542428203720384e+00;2.359843404016144230e+00
1.045045045045045029e+01;-5.925252511267970590e+00;2.553228279050314242e+00
1.047047047047047030e+01;-6.002169983632786199e+00;2.742170700520226045e+00
1.049049049049049032e+01;-6.073149858737705742e+00;2.926480750039789136e+00
1.051051051051051033e+01;-6.138055721889535299e+00;3.105976667234374045e+00
1.053053053053053034e+01;-6.196759730262344945e+00;3.280484849740814113e+00
1.055055055055055035e+01;-6.249142612897473192e+00;3.449839853207400608e+00
1.057057057057057037e+01;-6.295093670703523436e+00;3.613884391293888942e+00
1.059059059059059038e+01;-6.334510776456365733e+00;3.772469335671493340e+00
1.061061061061061039e+01;-6.367300374799136797e+00;3.925453716022890394e+00
1.063063063063063041e+01;-6.393377482242238230e+00;4.072704720042215953e+00
1.065065065065065042e+01;-6.412665687163339179e+00;4.214097693435066461e+00
1.067067067067067043e+01;-6.425097149807374564e+00;4.349516139918502944e+00
1.069069069069069045e+01;-6.430612602286546853e+00;4.478851721221041693e+00
1.071071071071071046e+01;-6.429161348580321622e+00;4.602004257082665362e+00
1.073073073073073047e+01;-6.420701264535434660e+00;4.718881725254815862e+00
1.075075075075075048e+01;-6.405198797865883975e+00;4.829400261500393476e+00
1.077077077077077050e+01;-6.382628968152936011e+00;4.933484159593763074e+00
1.079079079079079051e+01;-6.352975366845123872e+00;5.031065871320747007e+00
1.081081081081081052e+01;-6.316230157258247324e+00;5.122086006478629550e+00
1.083083083083083054e+01;-6.272394074575369238e+00;5.206493332876161340e+00
1.085085085085085055e+01;-6.221476425846823588e+00;5.284244776333544280e+00
1.087087087087087056e+01;-6.163495089990204789e+00;5.355305420682448414e+00
1.089089089089089057e+01;-6.098483961019487865e+00;5.419659987254488165e+00
1.091091091091091059e+01;-6.026479566613300420e+00;5.477298759098775172e+00
1.093093093093093060e+01;-5.947503893129645114e+00;5.528190016843072208e+00
1.095095095095095061e+01;-5.861587288526092898e+00;5.572310444804529972e+00
1.097097097097097063e+01;-5.768768884346484604e+00;5.609645726112827191e+00
1.099099099099099064e+01;-5.669096595720926501e+00;5.640190542710167065e+00
1.101101101101101065e+01;-5.562627121365794736e+00;5.663948575351279935e+00
1.103103103103103066e+01;-5.449425943583734444e+00;5.680932503603419725e+00
1.105105105105105068e+01;-5.329567328263656201e+00;5.691164005846365725e+00
1.107107107107107069e+01;-5.203134324880741346e+00;5.694673759272424363e+00
1.109109109109109070e+01;-5.070218766496436658e+00;5.691501439886427427e+00
1.111111111111111072e+01;-4.930921269758460568e+00;5.681695722505730295e+00
1.113113113113113073e+01;-4.785351234900796946e+00;5.665314280760215482e+00
1.115115115115115074e+01;-4.633626845743698652e+00;5.642423787092291754e+00
1.117117117117117076e+01;-4.475875069693685759e+00;5.613099912756891463e+00
1.119119119119119077e+01;-4.312231657743548219e+00;5.577427327821473213e+00
1.121121121121121078e+01;-4.142841144472342307e+00;5.535499701166022746e+00
1.123123123123123079e+01;-3.967856848045395513e+00;5.487419700483047613e+00
1.125125125125125081e+01;-3.787440870214298538e+00;5.433298992277585171e+00
1.127127127127127082e+01;-3.601764096316914188e+00;5.373258241867194585e+00
1.129129129129129083e+01;-3.411006195277372921e+00;5.307427113381963046e+00
1.131131131131131085e+01;-3.215355619606071969e+00;5.235944269764503112e+00
1.133133133133133086e+01;-3.015009605399676662e+00;5.158957372769950922e+00
1.135135135135135087e+01;-2.810174172341120435e+00;5.076623082965969758e+00
1.137137137137137088e+01;-2.601064123699608821e+00;4.989107059732750038e+00
1.139139139139139090e+01;-2.387903046330609236e+00;4.896583961263003104e+00
1.141141141141141091e+01;-2.170923310675861195e+00;4.799237444561969212e+00
1.143143143143143092e+01;-1.950366070763372761e+00;4.697260165447413982e+00
1.145145145145145094e+01;-1.726479923585493736e+00;4.590852500689666549e+00
1.147147147147147095e+01;-1.499407679555022410e+00;4.480114174610538846e+00
1.149149149149149096e+01;-1.269321705944059797e+00;4.365172375522789139e+00
1.151151151151151097e+01;-1.036463159235625486e+00;4.246220386393200208e+00
1.153153153153153099e+01;-8.010742484144808273e-01;4.123453304355630067e+00
1.155155155155155100e+01;-5.633982349671273759e-01;3.997068040711010628e+00
1.157157157157157101e+01;-3.236794328818080047e-01;3.867263320927347703e+00
1.159159159159159103e+01;-8.216320864850668038e-02;3.734239684639721446e+00
1.161161161161161104e+01;1.609040187410517575e-01;3.598199485650286356e+00
1.163163163163163105e+01;4.052747777934011530e-01;3.459346891928271717e+00
1.165165165165165106e+01;6.507005445133344779e-01;3.317887885609979381e+00
1.167167167167167108e+01;8.969317424039044973e-01;3.174030262998787322e+00
1.169169169169169109e+01;1.143717742466421772e+00;3.027983634565146076e+00
1.171171171171171110e+01;1.390806863200455989e+00;2.879959424946581414e+00
1.173173173173173112e+01;1.637946370603837298e+00;2.730170872947693894e+00
1.175175175175175113e+01;1.884882478172651865e+00;2.578833031540155751e+00
1.177177177177177114e+01;2.131360346901248537e+00;2.426162767862716230e+00
1.179179179179179116e+01;2.377124085282232180e+00;2.272378763221197584e+00
1.181181181181181117e+01;2.621916749306469008e+00;2.117701513088495968e+00
1.183183183183183118e+01;2.865480342463079921e+00;1.962353327104582323e+00
1.185185185185185119e+01;3.107555815739452498e+00;1.806558329076501934e+00
1.187187187187187121e+01;3.347883067621225450e+00;1.650542456978373984e+00
1.189189189189189122e+01;3.586200944092298393e+00;1.494533462951390668e+00
1.191191191191191123e+01;3.822247238634835398e+00;1.338760913303820743e+00
1.193193193193193125e+01;4.055758692229252560e+00;1.183456188511005092e+00
1.195195195195195126e+01;4.286470993354227765e+00;1.028852483215361158e+00
1.197197197197197127e+01;4.514118777986698916e+00;8.751848062263762884e-01
1.199199199199199128e+01;4.738436310466612511e+00;7.226893161087496464e-01
1.201201201201201130e+01;4.959267888545413783e+00;5.714952770661487769e-01
1.203203203203203131e+01;5.176429420249651692e+00;4.217594421104943758e-01
1.205205205205205132e+01;5.389662423159971461e+00;2.737118266680240719e-01
1.207207207207207134e+01;5.598715945747094302e+00;1.275759938480470757e-01
1.209209209209209135e+01;5.803346567371819198e+00;-1.643094555705759685e-02
1.211211211211211136e+01;6.003318398285022006e+00;-1.580983330718389590e-01
1.213213213213213137e+01;6.198403079627656354e+00;-2.972219625377758856e-01
1.215215215215215139e+01;6.388379783430752745e+00;-4.336040801132758915e-01
1.217217217217217140e+01;6.573035212615420342e+00;-5.670533842736771302e-01
1.219219219219219141e+01;6.752163600992844295e+00;-6.973850258112450629e-01
1.221221221221221143e+01;6.925566713264286633e+00;-8.244206078351745681e-01
1.223223223223223144e+01;7.093053845021088932e+00;-9.479881857715914961e-01
1.225225225225225145e+01;7.254441822744666091e+00;-1.067922267363548450e+00
1.227227227227227146e+01;7.409555003806515217e+00;-1.184063812671029003e+00
1.229229229229229148e+01;7.558225276468207632e+00;-1.296260234070946371e+00
1.231231231231231149e+01;7.700292059881391538e+00;-1.404365396257139409e+00
1.233233233233233150e+01;7.835602304087795567e+00;-1.508239616240379721e+00
1.235235235235235152e+01;7.964010490019223454e+00;-1.607749663348368330e+00
1.237237237237237153e+01;8.085378629497554925e+00;-1.702768759225731898e+00
1.239239239239239154e+01;8.199576265234750139e+00;-1.793176577834029395e+00
1.241241241241241156e+01;8.306480470832845242e+00;-1.878859245451748095e+00
1.243243243243243157e+01;8.405975850783949710e+00;-1.959709340674304912e+00
1.245245245245245158e+01;8.497954540470260554e+00;-2.035625894414043735e+00
1.247247247247247159e+01;8.582316206164041006e+00;-2.106514389900240758e+00
1.249249249249249161e+01;8.658968045027638283e+00;-2.172286762679098704e+00
1.251251251251251162e+01;8.727824785113472927e+00;-2.232861400613751712e+00
1.253253253253253163e+01;8.788808685364049467e+00;-2.288163143884260897e+00
1.255255255255255165e+01;8.841849629261593790e+00;-2.338123383173103864e+00
1.257257257257257166e+01;8.886910009532641652e+00;-2.382706530319254501e+00
1.259259259259259167e+01;8.923944789680209766e+00;-2.421869076483706973e+00
1.261261261261261168e+01;8.952894484311588741e+00;-2.455551119352199940e+00
1.263263263263263170e+01;8.973709591591209289e+00;-2.483701673121929687e+00
1.265265265265265171e+01;8.986350593240640450e+00;-2.506278668501552342e+00
1.267267267267267172e+01;8.990787954538582483e+00;-2.523248952711182103e+00
1.269269269269269174e+01;8.987002124320877527e+00;-2.534588289482391676e+00
1.271271271271271175e+01;8.974983534980500721e+00;-2.540281359058213173e+00
1.273273273273273176e+01;8.954732602467565528e+00;-2.540321758193137214e+00
1.275275275275275177e+01;8.926259726289321961e+00;-2.534712000153112044e+00
1.277277277277277179e+01;8.889585289510154809e+00;-2.523463514715546196e+00
1.279279279279279180e+01;8.844739658751587186e+00;-2.506596648169305830e+00
1.281281281281281181e+01;8.791763184192278757e+00;-2.484140663314715614e+00
1.283283283283283360e+01;8.730706199568018633e+00;-2.456133739463557397e+00
1.285285285285285362e+01;8.661629022171750236e+00;-2.422622972439078204e+00
1.287287287287287363e+01;8.584601952853537554e+00;-2.383664374575976908e+00
1.289289289289289364e+01;8.499705276020582900e+00;-2.339322874720414003e+00
1.291291291291291365e+01;8.407029259637232244e+00;-2.289672318230007164e+00
1.293293293293293367e+01;8.306674155224959222e+00;-2.234795466973833911e+00
1.295295295295295368e+01;8.198750197862382905e+00;-2.174783999332429829e+00
1.297297297297297369e+01;8.083377606185251807e+00;-2.109738510197790351e+00
1.299299299299299371e+01;7.960686582386455434e+00;-2.039768510973368087e+00
1.301301301301301372e+01;7.830817312216016290e+00;-1.964992429574075272e+00
1.303303303303303373e+01;7.693919964981096982e+00;-1.885537610426281985e+00
1.305305305305305374e+01;7.550154693545994000e+00;-1.801540314467818149e+00
1.307307307307307376e+01;7.399687674533005577e+00;-1.713141978011988309e+00
1.309309309309309377e+01;7.242627124432204688e+00;-1.620428649085774442e+00
1.311311311311311378e+01;7.079118657834510664e+00;-1.523520937034064993e+00
1.313313313313313380e+01;6.909334969549483674e+00;-1.422564495045281374e+00
1.315315315315315381e+01;6.733453729873041915e+00;-1.317709170599815183e+00
1.317317317317317382e+01;6.551657584587465166e+00;-1.209109005470028642e+00
1.319319319319319384e+01;6.364134154961392120e+00;-1.096922235720253269e+00
1.321321321321321385e+01;6.171076037749823939e+00;-9.813112917067924323e-01
1.323323323323323386e+01;5.972680805194121589e+00;-8.624427980779187930e-01
1.325325325325325387e+01;5.769151005022003176e+00;-7.404875737738753072e-01
1.327327327327327389e+01;5.560694160447551937e+00;-6.156206320268753363e-01
1.329329329329329390e+01;5.347522770171208251e+00;-4.880211803611038679e-01
1.331331331331331391e+01;5.129854308379772299e+00;-3.578726205927136306e-01
1.333333333333333393e+01;4.907911224746407619e+00;-2.253625488298300894e-01
1.335335335335335394e+01;4.681920944430634890e+00;-9.068275547254711633e-02
1.337337337337337395e+01;4.452115868078339034e+00;4.597077478706923515e-02
1.339339339339339396e+01;4.218733371821759448e+00;1.843978629649840606e-01
1.341341341341341398e+01;3.982015807279500219e+00;3.243941357851916063e-01
1.343343343343343399e+01;3.742210501556525237e+00;4.657510256797154913e-01
1.345345345345345400e+01;3.499569757244156420e+00;6.082557707886102616e-01
1.347347347347347402e+01;3.254350852420079931e+00;7.516914149599578376e-01
1.349349349349349403e+01;3.006816040648337740e+00;8.958368077498726212e-01
1.351351351351351404e+01;2.757232550979335173e+00;1.040466604422496166e+00
1.353353353353353405e+01;2.505872587949836472e+00;1.185351265950001620e+00
1.355355355355355407e+01;2.253013331582967460e+00;1.330257059012590615e+00
1.357357357357357408e+01;1.998936937388211099e+00;1.474946055998495043e+00
1.359359359359359409e+01;1.743898110784367850e+00;1.619207008644584667e+00
1.361361361361361411e+01;1.488058539995944063e+00;1.762917932876803651e+00
1.363363363363363412e+01;1.231690187009040427e+00;1.905852536936919028e+00
1.365365365365365413e+01;9.750741188141497373e-01;2.047776326074443265e+00
1.367367367367367414e+01;7.184876701418414502e-01;2.188458815348683917e+00
1.369369369369369416e+01;4.622044434627601284e-01;2.327673529628747850e+00
1.371371371371371417e+01;2.064943089876265514e-01;2.465198003593535248e+00
1.373373373373373418e+01;-4.837659533276217338e-02;2.600813781731746044e+00
1.375375375375375420e+01;-3.021458638075333880e-01;2.734306418341875045e+00
1.377377377377377421e+01;-5.545548230057386618e-01;2.865465477532213701e+00
1.379379379379379422e+01;-8.053485317563531254e-01;2.994084533220850997e+00
1.381381381381381424e+01;-1.054275781148276803e+00;3.119961169135672563e+00
1.383383383383383425e+01;-1.301089094530333945e+00;3.242896978814359787e+00
1.385385385385385426e+01;-1.545544727511273031e+00;3.362697565604391592e+00
1.387387387387387427e+01;-1.787402667959762770e+00;3.479172542663042655e+00
1.389389389389389429e+01;-2.026426636004401871e+00;3.592135532957385635e+00
1.391391391391391430e+01;-2.262384084033709719e+00;3.701404169264288058e+00
1.393393393393393431e+01;-2.495046196696131702e+00;3.806800094170416315e+00
1.395395395395395433e+01;-2.724187890900033437e+00;3.908148960072232114e+00
1.397397397397397434e+01;-2.949587815813708325e+00;4.005280429175993362e+00
1.399399399399399435e+01;-3.171028352865375766e+00;4.098028173497755944e+00
1.401401401401401436e+01;-3.388295615743170508e+00;4.186229874863371059e+00
1.403403403403403438e+01;-3.601179450395163961e+00;4.269727224908486996e+00
1.405405405405405439e+01;-3.809473435029340216e+00;4.348365925078550909e+00
1.407407407407407440e+01;-4.012974880113613807e+00;4.421995686628802602e+00
1.409409409409409442e+01;-4.211484828375821721e+00;4.490470230624281633e+00
1.411411411411411443e+01;-4.404808054803723394e+00;4.553647287939821986e+00
1.413413413413413444e+01;-4.592753085985886052e+00;4.611388617196369388e+00
1.415415415415415445e+01;-4.775204901413339975e+00;4.663627409625721754e+00
1.417417417417417447e+01;-4.952042450783034511e+00;4.710291688784242758e+00
1.419419419419419448e+01;-5.123082284320569890e+00;4.751251981731030583e+00
1.421421421421421449e+01;-5.288150664724022398e+00;4.786388195615947083e+00
1.423423423423423451e+01;-5.447083567163947038e+00;4.815589617679615131e+00
1.425425425425425452e+01;-5.599726679283376640e+00;4.838754915253419497e+00
1.427427427427427453e+01;-5.745935401197820980e+00;4.855792135759505079e+00
1.429429429429429455e+01;-5.885574845495269436e+00;4.866618706710781339e+00
1.431431431431431456e+01;-6.018519837236186554e+00;4.871161435710916088e+00
1.433433433433433457e+01;-6.144654913953517372e+00;4.869356510454341702e+00
1.435435435435435458e+01;-6.263874325652682096e+00;4.861149498726250684e+00
1.437437437437437460e+01;-6.376082034811581423e+00;4.846495348402598324e+00
1.439439439439439461e+01;-6.481191716380592105e+00;4.825358387450100928e+00
1.441441441441441462e+01;-6.579126757782567836e+00;4.797712323926236699e+00
1.443443443443443464e+01;-6.669820258912842803e+00;4.763540245979244858e+00
1.445445445445445465e+01;-6.753215032139229024e+00;4.722834621848128300e+00
1.447447447447447466e+01;-6.829263602302011904e+00;4.675597299862649159e+00
1.449449449449449467e+01;-6.897928206713958232e+00;4.621839508443333244e+00
1.451451451451451469e+01;-6.959180795160314403e+00;4.561581856101466492e+00
1.453453453453453470e+01;-7.013003029898801088e+00;4.494854331439098516e+00
1.455455455455455471e+01;-7.059386285659615901e+00;4.421696303149039053e+00
1.457457457457457473e+01;-7.098331649645437835e+00;4.342156520014858856e+00
1.459459459459459474e+01;-7.129849921531422829e+00;4.256293110910894129e+00
1.461461461461461475e+01;-7.153961613465202873e+00;4.164173584802238537e+00
1.463463463463463476e+01;-7.170696950066888675e+00;4.065874830744748536e+00
1.465465465465465478e+01;-7.180095868429069661e+00;3.961483117885045147e+00
1.467467467467467479e+01;-7.182208018116812198e+00;3.851094095460506850e+00
1.469469469469469480e+01;-7.177090831078119848e+00;3.734810449940008770e+00
1.471471471471471482e+01;-7.164778275054876744e+00;3.612705903569735533e+00
1.473473473473473483e+01;-7.145315708757042472e+00;3.484869811741027057e+00
1.475475475475475484e+01;-7.118763218516462210e+00;3.351407476910081673e+00
1.477477477477477485e+01;-7.085188403648704281e+00;3.212430866787504335e+00
1.479479479479479487e+01;-7.044666376453056600e+00;3.068058614338308843e+00
1.481481481481481488e+01;-6.997279762212529342e+00;2.918416017781915173e+00
1.483483483483483489e+01;-6.943118699193853161e+00;2.763635040592151260e+00
1.485485485485485491e+01;-6.882280838647477417e+00;2.603854311497251217e+00
1.487487487487487492e+01;-6.814871344807575504e+00;2.439219124479858003e+00
1.489489489489489493e+01;-6.741002894892039521e+00;2.269881438777019866e+00
1.491491491491491495e+01;-6.660795679102482048e+00;2.095999878880196565e+00
1.493493493493493496e+01;-6.574377400624239698e+00;1.917739734535249596e+00
1.495495495495495497e+01;-6.481883275626366014e+00;1.735272960742451520e+00
1.497497497497497498e+01;-6.383456033261637685e+00;1.548778177756481078e+00
1.499499499499499500e+01;-6.279245915666550992e+00;1.358440671086424523e+00
1.501501501501501501e+01;-6.169410677961324474e+00;1.164452391495775618e+00
1.503503503503503502e+01;-6.054115588249897151e+00;9.670119550024356414e-01
1.505505505505505504e+01;-5.933533427619927636e+00;7.663246428787111597e-01
1.507507507507507505e+01;-5.807844490142795912e+00;5.626024016513184733e-01
1.509509509509509506e+01;-5.677236582873603332e+00;3.560638431013813943e-01
1.511511511511511507e+01;-5.541905025851172617e+00;1.469342442644290259e-01
